client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
706fba8d748996bc4d23276938a8d40919ec28cd518c64737b0ffb9a4616d9596a7b946237e6fb0af824a299e15303e06bd1108b49ab1b5f4f3a7946f4a045d7	common_voice_en_35332714.mp3	Special degree in Marketing Management at University of Sri Jayawardenepura.	2	2	teens	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
706fba8d748996bc4d23276938a8d40919ec28cd518c64737b0ffb9a4616d9596a7b946237e6fb0af824a299e15303e06bd1108b49ab1b5f4f3a7946f4a045d7	common_voice_en_35332718.mp3	Micro-fiber camisoles and boy-leg briefs or "hot pants" are also available.	0	2	teens	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
706fba8d748996bc4d23276938a8d40919ec28cd518c64737b0ffb9a4616d9596a7b946237e6fb0af824a299e15303e06bd1108b49ab1b5f4f3a7946f4a045d7	common_voice_en_35332734.mp3	Contemporary sources, including the chronicle of Melis Stoke, portray William as an Arthurian hero.	0	2	teens	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
706fba8d748996bc4d23276938a8d40919ec28cd518c64737b0ffb9a4616d9596a7b946237e6fb0af824a299e15303e06bd1108b49ab1b5f4f3a7946f4a045d7	common_voice_en_35332757.mp3	Failure on only "one" of these counts leads to "un"happiness.	0	2	teens	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
e2424005102f77c99fda4034d4f91fc3365f2ee552c5292311b2e73b4b723d5bda61c419025fadd4ef883220cc9f24c5f35446c9294c6e3fe88af43c87ae88a2	common_voice_en_35333172.mp3	In recent decades, the downtown area has revitalized.	0	2	twenties	female		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_35335725.mp3	Two athletes have qualified to compete.	2	2	thirties	female	United States English	en	
f7019f3126e054e0f18c3192eceb5ff8cf1e1aada90ca35f67dfb1713cb1e45c6d71c540e8c8ba631707844f021424e45e574e4de3484f02b67669c39b234cc1	common_voice_en_35337670.mp3	The displacement can be related to the flow rate.	0	2	thirties	male	Welsh English	en	
f7019f3126e054e0f18c3192eceb5ff8cf1e1aada90ca35f67dfb1713cb1e45c6d71c540e8c8ba631707844f021424e45e574e4de3484f02b67669c39b234cc1	common_voice_en_35337813.mp3	These sumptuous bed hangings were purchased by the nobility and royalty.	0	2	thirties	male	Welsh English	en	
04a78d3c429c05f49caa4a765374532ae40fb45d3a4ff9eedf400d729901e49777e59aee341865041c1921bed59e3ac786197dffa5deac246990de05e0d7b0ee	common_voice_en_35340599.mp3	The life histories of most conger eels are poorly known.	1	2				en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_35341517.mp3	Cohen was an advocate of liberalism in politics, and was opposed to laissez-faire economics.	0	2	thirties	female	United States English	en	
e9c1f40abed7c6164d78dd30dee30bef9d5fdce715b227eba2bfb0ea246663a5de521bca645dbabcd85fb2de458d8f3b2100d93d3d4e015bc4621e47e5bed01f	common_voice_en_35344996.mp3	Is the glass half empty or half full?	0	2	fourties	male	United States English	en	
b98401925b04390c71ba9cb79f76a0048654fe66da09406d1224d13ea2bc3f83c183d2d044cd789f79d3b2a70f9477fe602588ed342815c1b8f6e490964d98a0	common_voice_en_35346566.mp3	Both levels take a global perspective and incorporate issues of ethics and professional conduct.	0	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
b7786ad1cd56b8224c3a1dc0a2077ae1f9d25a9d7029e9a9ff4b022c6d9094da6281cfe0ff61c09227c854330825b0710a79057b330c3a9c7fde8803f0961899	common_voice_en_35348896.mp3	It studies sets together with binary operations defined on them.	0	4	thirties	male	England English	en	
ec0882ea4f88f967194a7b84425589e67db5aa9cc0138486460160052371445a2b8631397bd09c23f0bb4f6b0bc551d644025cf62284efce2cc79594c7ebcdf5	common_voice_en_35351953.mp3	There is an electoral ward in the name of 'Milverton and North Deane'.	0	2	twenties	female	India and South Asia (India, Pakistan, Sri Lanka)	en	
ec0882ea4f88f967194a7b84425589e67db5aa9cc0138486460160052371445a2b8631397bd09c23f0bb4f6b0bc551d644025cf62284efce2cc79594c7ebcdf5	common_voice_en_35352058.mp3	The frequencies an ear can hear are limited to a specific range of frequencies.	0	2	twenties	female	India and South Asia (India, Pakistan, Sri Lanka)	en	
ec0882ea4f88f967194a7b84425589e67db5aa9cc0138486460160052371445a2b8631397bd09c23f0bb4f6b0bc551d644025cf62284efce2cc79594c7ebcdf5	common_voice_en_35352157.mp3	She also appeared on "The Ed Sullivan Show" and "Johnny Carson".	2	2	twenties	female	India and South Asia (India, Pakistan, Sri Lanka)	en	
61b637d664452d812a11d179be5604e8ddcb436cce3f7cc7a14ef23be6f80368f94cf8026e058ddc9b54b8eba497f0149a60f48698d18c34717bf0b874ac9d04	common_voice_en_35354200.mp3	Tubing opened up on Alder Park Road.	0	3	twenties	female		en	
ab997d740590bbbd9f457b78ef731d0a045ec04cf52da3b9a287d552c8b121bcf38557ee50a4b549a1c9476b5e1b506ce947dd3035480188d7439dfcb1803770	common_voice_en_35354450.mp3	They hoped to rid themselves of Bridges and reclaim control over the hiring hall.	0	2			United States English	en	
ab997d740590bbbd9f457b78ef731d0a045ec04cf52da3b9a287d552c8b121bcf38557ee50a4b549a1c9476b5e1b506ce947dd3035480188d7439dfcb1803770	common_voice_en_35354572.mp3	The proximity of the Buada Lagoon has been relevant to the survival of vegetation.	2	2	twenties	male	United States English	en	
ab997d740590bbbd9f457b78ef731d0a045ec04cf52da3b9a287d552c8b121bcf38557ee50a4b549a1c9476b5e1b506ce947dd3035480188d7439dfcb1803770	common_voice_en_35354664.mp3	A historical example of a shared signing community is the island Martha's Vineyard.	0	2	twenties	male	United States English	en	
ab997d740590bbbd9f457b78ef731d0a045ec04cf52da3b9a287d552c8b121bcf38557ee50a4b549a1c9476b5e1b506ce947dd3035480188d7439dfcb1803770	common_voice_en_35354728.mp3	The B-side of the single was the P-funk-influenced album track, "Housequake".	2	2	twenties	male	United States English	en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365013.mp3	Sevele later became the first commoner to serve as Prime Minister of Tonga.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365036.mp3	While at school he played for the Amersham and Chiltern Rugby Football Club.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365039.mp3	All contained large numbers of Americans, Westerners, and non-Saudi Arabs.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365048.mp3	Daughterboards often have plugs, sockets, pins or other attachments for other boards.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365079.mp3	He is of Japanese descent on his mother's side.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365165.mp3	Approximately half the trains stopping at the station head to each destination.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365168.mp3	The tunnel mouth is still visible.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365174.mp3	Drexel's senior management saw this as a win-win situation for the firm.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365414.mp3	The album received positive, but subdued, reviews upon its release.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365472.mp3	Clancy Brown joined the cast that August.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365564.mp3	Varkala Papanasam beach is also one of the major religious destinations on the day.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365697.mp3	Experience led to better construction and minor refinements in layout.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365698.mp3	It is owned by Trinity Hotel Investors and operated by the Navegante Group.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365706.mp3	Virginia City is the county seat.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365707.mp3	Titanium.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365729.mp3	The Rook card is always trump and must be played likewise.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35365788.mp3	A bypass and an expressway now make the trip faster and safer.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366013.mp3	Brewer provides investment advisory and business development services to clients spanning the globe.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366022.mp3	Choosing other positions of the cardioid within the coordinate system results in different equations.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366043.mp3	He watched popular classic television and quiz game shows.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366045.mp3	She will be the first Latina actress to play the role.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366076.mp3	It is drained by the Conecuh and Yellow rivers.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366077.mp3	The balance is funded by private donors.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366184.mp3	It was named after Braintree and administered from Bocking.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366214.mp3	Ventilation improved but still not ideal.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366281.mp3	Now I've got to get the three of them together.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366317.mp3	Thomas desired for the city full of people to surrender.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366409.mp3	Crowds would swell on the news of Chowdiah arriving in town.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366412.mp3	It is a shedding game similar to Crazy Eights.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366444.mp3	Overland boasts several large parks.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366490.mp3	The first settlers of the village were the Tsang and the Yeung.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35366498.mp3	They are all prone to hydrolysis, and ionise to give rise to polyhalogen ions.	0	2	twenties	male		en	
3fa919547b92e26595901987b0a114d2974cea10c7ec0102ce48a92344c665bf9bd273c94c4a44f1df6155c353ce81cdfb168371217e30a827b56e459eb765b0	common_voice_en_35367004.mp3	The ingredients of the venom are unknown.	0	2	twenties	female		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368102.mp3	The nearby graveyard features old crosses and the resting places of prominent locals.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368106.mp3	Jet rescheduled several European dates, allowing him time to recover.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368109.mp3	Now our gullets are shriveled.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368145.mp3	Her name, Sonnet, is a combination of parts of her parents' first names.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368156.mp3	Glibc provides the Breslauer algorithm in both forms.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368158.mp3	The company also revolutionized retailing with their introduction of revolving charge account cards.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368208.mp3	Sincerely yours, A Bad Egg.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368253.mp3	The Coolidges welcomed Charles Lindbergh as a houseguest after his historic transatlantic flight.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368317.mp3	The trains and track belong to the gardens.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368410.mp3	A Jewish precentor is typically called a hazzan or cantor.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368413.mp3	A Sports Injury Clinic operates from the main stand.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368611.mp3	She is also known as Princess Nobuko.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368949.mp3	His father was a plater and boilermaker in the Earles Shipyard.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35368973.mp3	The Assiko is also a musical style.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369342.mp3	This lists buildings that once held the title of tallest building in Atlanta.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369370.mp3	It won the World Fantasy Award for Best Collection.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369402.mp3	She is the Founder of the George Institute for Global Health.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369413.mp3	They are open during the daylight hours without charge.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369505.mp3	The emergence of open-source technology transformed the collaboratory into its next evolution.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369518.mp3	Gray's most recent television musical is TheTree.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369603.mp3	Licensed to Irvine, California, United States, the station serves the Orange County area.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35369622.mp3	Stern died in Frankfurt am Main.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35373369.mp3	He introduced steam presses to the paper's operations.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35374988.mp3	Defined the name of the Act.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35375232.mp3	He was made a member of the Crown Management Board.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35375261.mp3	Longwarry has one platform.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35375291.mp3	He has a son and a daughter.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35375446.mp3	His lawyer requested Smith be sent to a prison camp in Marion, Illinois.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35375671.mp3	On the north it borders the Caribbean Sea.	0	2	twenties	male		en	
e2424005102f77c99fda4034d4f91fc3365f2ee552c5292311b2e73b4b723d5bda61c419025fadd4ef883220cc9f24c5f35446c9294c6e3fe88af43c87ae88a2	common_voice_en_35377720.mp3	Average precipitation, mostly summer rainfall, varies from annually.	2	2	twenties	female		en	
98ccb9e152ffed3a0936754e765f3ceefa7e0a0b3549b262c4e71a98c56bdf974e9b8055f14744f30d06f001fcba0c5fa5551ade66cb88811a7ac2adc83d15a2	common_voice_en_35379031.mp3	Dulzura is derived from a Spanish name meaning "gentleness".	2	2	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
f7b116fea5cbf07269f8df9fea4db8b35baadea984dba924795b50f6fb3796c1d747f25d9061c04d749458f0dc2e35d7fc45ad98a76a5312be16938895249f94	common_voice_en_35381534.mp3	Legrand has also contributed significant work in jazz.	0	2				en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_35384073.mp3	He is the father of Fahad Mustafa.	0	2	fifties	male	German English,Non native speaker	en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35384484.mp3	This sport offers both exercise and discipline opportunities for energetic breeds.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35384486.mp3	Local folklore speaks of a plant once rich in this town called alinao.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35384668.mp3	That same year she made her New York recital debut at The Town Hall.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35384674.mp3	During the colder months growing conditions are restricted.	0	2	twenties	male		en	
16a40fec9ac48ff3bb231df7430a6bea3470bc0ae594a418a4f875ea609555c8757f0548e55bb28cd4e6f1dcea2f52312ef9c2598861487a0320199b5103bf4a	common_voice_en_35386466.mp3	This is a nice way for you to behave.	2	2	twenties	male	United States English	en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35389007.mp3	The Regiment forms part of the Special Operations Command.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35389029.mp3	Much of MacLean's poetry centers around love and politics.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35389616.mp3	He is a member of the Democratic Convergence Party - Reflection Group.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35390332.mp3	This list includes only funding gaps that led to actual employee furloughs.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35390363.mp3	Russell Square station has three lifts and are all fifty-passenger lifts built by Wadsworth.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35390382.mp3	Shade then orders the rat robot to self-destruct.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35392983.mp3	The prison is operated by Sodexo Justice Services.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35393086.mp3	The gap was filled with limestone rubble to be used by horses.	0	2	twenties	male		en	
0210e624b9085d95b8a31241777c4fce9e48835ed2dee1f15eb36de5431ab9a23ee944f207617c3fb984672bd81176cd71d9dddda8c5e07f132cf74c2475bd0b	common_voice_en_35393093.mp3	At their home, Howie ties up Sheila outside until daylight.	0	2	twenties	male		en	
5f64ebed752b3552104ad47a0b33de912c82ec62cff0ecaef4e26c64184dd8a77fb7ca65dc36612ad0a40010a0c7fd64b40366795904b3ac61a640cdc7751d03	common_voice_en_35394505.mp3	Blue gum flowers are considered a good source of nectar and pollen for bees.	0	2	fifties	male	a northern united states one,that i can best describe as chicago style;chi~town.	en	
